path,.,_id,custom_id,imageUrl,coco_url,annotation,training,validation
samples.290,,s9ovhyjzs,235652,http://farm9.staticflickr.com/8191/8133059737_108a67a33a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000235652.jpg,chips,TRUE,
samples.291,,szjb0qr44,427149,http://farm1.staticflickr.com/106/261903299_2e68aa5c6e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000427149.jpg,chips,TRUE,
samples.292,,syk6f135b,516412,http://farm1.staticflickr.com/15/22288704_7a3e3b6bab_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000516412.jpg,bottle,TRUE,
samples.293,,sen17rnzn,392152,http://farm4.staticflickr.com/3111/2922275844_b0c9fa260a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000392152.jpg,bottle,TRUE,
samples.294,,s2a6gzoon,441883,http://farm3.staticflickr.com/2625/4250491940_7590db0bdb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000441883.jpg,bottle,TRUE,
samples.295,,s0fhzpsiu,574635,http://farm4.staticflickr.com/3104/2330646741_ca8d2ab0af_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000574635.jpg,chips,TRUE,
samples.296,,skdfmjocm,257713,http://farm4.staticflickr.com/3152/3076275274_4370fd386d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000257713.jpg,bottle,TRUE,
samples.297,,sucdhk0it,416767,http://farm4.staticflickr.com/3023/3000521351_83a80171fb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000416767.jpg,bottle,TRUE,
samples.298,,sfo9t9j2k,567637,http://farm4.staticflickr.com/3621/3420394162_090896d9b3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000567637.jpg,bottle,TRUE,
samples.299,,s4rhme0i5,209356,http://farm6.staticflickr.com/5350/9342927035_7c0e5d8a42_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000209356.jpg,chips,TRUE,
samples.300,,sjbpx4pm5,302052,http://farm8.staticflickr.com/7190/6793827054_0001b2fca5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000302052.jpg,chips,TRUE,
samples.301,,s721dk0fh,246496,http://farm6.staticflickr.com/5130/5284227502_b55d13da71_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000246496.jpg,chips,TRUE,
samples.302,,s29uxix1l,290201,http://farm3.staticflickr.com/2695/4136600206_503bbb0e89_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000290201.jpg,chips,TRUE,
samples.303,,svn43unth,20601,http://farm3.staticflickr.com/2001/2276074178_149960faac_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000020601.jpg,chips,TRUE,
samples.304,,s9v0u3k1o,402378,http://farm3.staticflickr.com/2219/2099339859_520bb70362_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000402378.jpg,chips,TRUE,
samples.305,,s3ewxevtd,226075,http://farm5.staticflickr.com/4035/4678503481_1a27505e23_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000226075.jpg,bottle,TRUE,
samples.306,,sijsfnfhu,177325,http://farm4.staticflickr.com/3408/3333369418_165c58e096_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000177325.jpg,chips,TRUE,
samples.307,,skzna1ze7,215330,http://farm4.staticflickr.com/3398/3423169746_c213081c45_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000215330.jpg,bottle,TRUE,
samples.308,,stmmlgmic,349007,http://farm8.staticflickr.com/7263/7407379074_484507f3b9_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000349007.jpg,chips,TRUE,
samples.309,,sk8rapp5p,15347,http://farm3.staticflickr.com/2782/4308268926_07c213e8da_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000015347.jpg,chips,TRUE,
samples.310,,s1omxj8gd,471935,http://farm4.staticflickr.com/3197/3059401923_5ca0f77719_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000471935.jpg,chips,TRUE,
samples.311,,s7dhjrxxo,97778,http://farm1.staticflickr.com/43/83957968_2779672514_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000097778.jpg,chips,TRUE,
samples.312,,sl2pxfw45,402569,http://farm9.staticflickr.com/8373/8559358143_1bdc5f319a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000402569.jpg,chips,TRUE,
samples.313,,sdcf6khkq,428602,http://farm5.staticflickr.com/4120/4821230917_4b465b82a3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000428602.jpg,chips,TRUE,
samples.314,,syt0scvp9,304483,http://farm5.staticflickr.com/4011/4384051376_ac794ed2ff_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000304483.jpg,bottle,TRUE,
samples.315,,s9zsgysk9,333126,http://farm4.staticflickr.com/3126/2676582334_b17763166c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000333126.jpg,chips,TRUE,
samples.316,,sfkhgvc4n,371435,http://farm4.staticflickr.com/3781/9225186047_b4d4e788b1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000371435.jpg,chips,TRUE,
samples.317,,slyox5fg9,186703,http://farm4.staticflickr.com/3537/3495202971_c65a1650d1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000186703.jpg,bottle,TRUE,
samples.318,,se369dkzl,326903,http://farm4.staticflickr.com/3321/3421735953_333c194db4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000326903.jpg,chips,TRUE,
samples.319,,sup0k88ri,246587,http://farm6.staticflickr.com/5270/5830312366_76d42d2c11_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000246587.jpg,chips,TRUE,
samples.320,,sfu6s8sdr,151945,http://farm9.staticflickr.com/8031/8022034823_b711c3119e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000151945.jpg,bottle,TRUE,
samples.321,,smy9tgat9,112453,http://farm5.staticflickr.com/4077/4881892665_7d54fe9548_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000112453.jpg,bottle,TRUE,
samples.322,,slj97hola,229596,http://farm5.staticflickr.com/4050/4251093445_0e66b3b0b4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000229596.jpg,bottle,TRUE,
samples.323,,snt6yenn2,411773,http://farm8.staticflickr.com/7429/9209689735_8a606d3f31_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000411773.jpg,chips,TRUE,
samples.324,,s897kkflw,489140,http://farm4.staticflickr.com/3183/3075942580_9b9716aa20_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000489140.jpg,chips,TRUE,
samples.325,,soj6uieue,179545,http://farm1.staticflickr.com/23/29568362_289a724b5e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000179545.jpg,chips,TRUE,
samples.326,,slx760fa8,504606,http://farm4.staticflickr.com/3194/2688954581_9fe270525b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000504606.jpg,bottle,TRUE,
samples.327,,sb29ov66d,59497,http://farm5.staticflickr.com/4047/4423192820_4ec3e6dfe5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000059497.jpg,chips,TRUE,
samples.328,,s06uzadmu,453154,http://farm5.staticflickr.com/4076/4914191304_b750cfa50d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000453154.jpg,chips,TRUE,
samples.329,,s0z2qz9ja,389441,http://farm5.staticflickr.com/4134/4869741077_65dd06d463_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000389441.jpg,chips,TRUE,
samples.330,,s13es3f0p,37246,http://farm6.staticflickr.com/5025/5685410734_e2cb0bc805_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000037246.jpg,chips,TRUE,
samples.331,,stn9et4sm,201662,http://farm1.staticflickr.com/218/487289093_d1a97b83b7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000201662.jpg,chips,TRUE,
samples.332,,smz308hrc,292661,http://farm6.staticflickr.com/5288/5256778432_54d24e8b25_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000292661.jpg,bottle,TRUE,
samples.333,,svbqm2abs,576732,http://farm4.staticflickr.com/3181/2823610196_87224113c2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000576732.jpg,chips,TRUE,
samples.334,,s0m3vcog7,58677,http://farm6.staticflickr.com/5528/9298728752_5191da3602_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000058677.jpg,bottle,TRUE,
samples.335,,sra6c28ir,232723,http://farm7.staticflickr.com/6022/5975542828_3f9aa5333c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000232723.jpg,chips,TRUE,
samples.336,,sav1v4tyb,417540,http://farm5.staticflickr.com/4050/5076896684_17eddd7f9b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000417540.jpg,chips,TRUE,
samples.337,,s3gh63scd,282981,http://farm7.staticflickr.com/6047/6253171180_cb9ca8cf43_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000282981.jpg,bottle,TRUE,
samples.338,,skdjb6nh5,269364,http://farm8.staticflickr.com/7247/7846915636_47b2c849fa_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000269364.jpg,bottle,TRUE,
samples.339,,syj8fu0k8,212440,http://farm4.staticflickr.com/3757/9097042865_04aa5ede50_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000212440.jpg,chips,TRUE,
samples.340,,s0rlor8ql,18333,http://farm9.staticflickr.com/8176/8050974578_6da9f85178_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000018333.jpg,bottle,TRUE,
samples.341,,sbsgasbea,396984,http://farm4.staticflickr.com/3143/2495351782_ff68ddecab_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000396984.jpg,bottle,TRUE,
samples.342,,svh0l4v0x,444397,http://farm6.staticflickr.com/5291/5555810099_cd2dd73e39_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000444397.jpg,bottle,TRUE,
samples.343,,svth31doq,342259,http://farm6.staticflickr.com/5102/5675838791_30962645e5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000342259.jpg,bottle,TRUE,
samples.344,,s9cygryge,91804,http://farm1.staticflickr.com/170/412671131_edebbda632_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000091804.jpg,bottle,TRUE,
samples.345,,smc577rok,56032,http://farm8.staticflickr.com/7139/7075663515_1fd901b88a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000056032.jpg,bottle,TRUE,
samples.346,,smz1gn1an,309386,http://farm9.staticflickr.com/8210/8247849517_c394c06c47_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000309386.jpg,bottle,TRUE,
samples.347,,sihk605hr,135815,http://farm1.staticflickr.com/145/412671418_ecfd88246e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000135815.jpg,bottle,TRUE,
samples.348,,suvkiprxc,365802,http://farm4.staticflickr.com/3364/3189883978_c4beaaf36d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000365802.jpg,bottle,TRUE,
samples.349,,st4nxff3o,465625,http://farm3.staticflickr.com/2062/2268574452_9f0b994051_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000465625.jpg,bottle,TRUE,
samples.350,,sfql445wq,96223,http://farm3.staticflickr.com/2538/4045173547_712cc80f31_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000096223.jpg,bottle,TRUE,
samples.351,,sptebhpmn,539640,http://farm9.staticflickr.com/8200/8258232754_8482cc3b67_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000539640.jpg,bottle,TRUE,
samples.352,,sin57r4vs,547769,http://farm9.staticflickr.com/8230/8562335397_327b776fcb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000547769.jpg,bottle,TRUE,
samples.353,,skr5whtle,69214,http://farm5.staticflickr.com/4099/4740057591_8b1ef177da_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000069214.jpg,bottle,TRUE,
samples.354,,scj3sv6ng,123791,http://farm3.staticflickr.com/2746/4304208084_18aa632db3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000123791.jpg,bottle,TRUE,
samples.355,,szd2xi6p1,74273,http://farm3.staticflickr.com/2818/10005058926_00a24302f7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000074273.jpg,chips,TRUE,
samples.356,,sep96mv89,275529,http://farm5.staticflickr.com/4022/4402745542_8c453602fb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000275529.jpg,bottle,TRUE,
samples.357,,stzhvbuqd,63865,http://farm6.staticflickr.com/5162/5252648830_5d2ac2fb4a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000063865.jpg,bottle,TRUE,
samples.358,,s01tj9vch,142558,http://farm9.staticflickr.com/8391/8463799384_a646851cd2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000142558.jpg,bottle,TRUE,
samples.359,,s4qejhh8d,142565,http://farm9.staticflickr.com/8363/8352212112_e42ea54b0b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000142565.jpg,bottle,TRUE,
samples.360,,se1ugvv1t,219624,http://farm2.staticflickr.com/1177/1306271400_ca4d251584_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000219624.jpg,bottle,TRUE,
samples.361,,snh9xn85s,72817,http://farm6.staticflickr.com/5255/5583297989_be68d46187_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000072817.jpg,bottle,TRUE,
samples.362,,se1yjteii,234091,http://farm9.staticflickr.com/8070/8173710154_eedd9ed72f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000234091.jpg,bottle,TRUE,
samples.363,,sfp7i6nqe,256316,http://farm4.staticflickr.com/3807/9163879743_60b6c45059_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000256316.jpg,bottle,TRUE,
samples.364,,sz0wflp7r,487310,http://farm1.staticflickr.com/31/99854308_e0a7769f03_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000487310.jpg,bottle,TRUE,
samples.365,,scxkkpdh7,449528,http://farm1.staticflickr.com/5/6632027_eb0c4378c6_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000449528.jpg,bottle,TRUE,
samples.366,,sou7kvxw1,478726,http://farm8.staticflickr.com/7278/7486183050_f4c07a68cb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000478726.jpg,bottle,TRUE,
samples.367,,s4s4toj9l,67657,http://farm9.staticflickr.com/8070/8252967875_863a568231_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000067657.jpg,bottle,TRUE,
samples.368,,sx2pzztrq,45063,http://farm4.staticflickr.com/3239/3099127051_4832cc05bc_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000045063.jpg,bottle,TRUE,
samples.369,,sk1yrqpvj,307299,http://farm6.staticflickr.com/5307/5599536739_d6289a5ff4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000307299.jpg,bottle,TRUE,
samples.370,,stcbtuzlr,80397,http://farm5.staticflickr.com/4038/4194559994_c5a91daa20_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000080397.jpg,bottle,TRUE,
samples.371,,sz4ldzayf,144139,http://farm5.staticflickr.com/4070/4463959099_4eaeb670d3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000144139.jpg,bottle,TRUE,
samples.372,,sqtlno8c9,228119,http://farm4.staticflickr.com/3410/3213530838_61341beb07_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000228119.jpg,bottle,TRUE,
samples.373,,smac9nh7m,499004,http://farm3.staticflickr.com/2630/4241185613_3c4e996741_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000499004.jpg,chips,TRUE,
samples.374,,smkg8l4ke,236126,http://farm4.staticflickr.com/3639/3472428576_6669a588ab_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000236126.jpg,bottle,TRUE,
samples.375,,sjk4wzqcn,220355,http://farm9.staticflickr.com/8246/8479237133_8839211652_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000220355.jpg,bottle,TRUE,
samples.376,,suqx8eptx,449610,http://farm4.staticflickr.com/3504/4019877407_e7f1b939b5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000449610.jpg,bottle,TRUE,
samples.377,,swrqakq3b,522135,http://farm3.staticflickr.com/2699/4440108588_3a0ca46367_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000522135.jpg,bottle,TRUE,
samples.378,,szjdkof9f,313015,http://farm7.staticflickr.com/6002/5938164371_7a6b755466_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000313015.jpg,bottle,TRUE,
samples.379,,sqy6x1qlg,391297,http://farm9.staticflickr.com/8506/8573125349_1f8a5e6e05_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000391297.jpg,bottle,TRUE,
samples.380,,synxqd7sc,178389,http://farm9.staticflickr.com/8349/8257171487_da27c62b60_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000178389.jpg,bottle,TRUE,
samples.381,,sokokyvdh,401269,http://farm9.staticflickr.com/8174/8035709173_fbf3e7b988_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000401269.jpg,bottle,TRUE,
samples.382,,s5g12xs8o,207051,http://farm4.staticflickr.com/3092/2305415639_555f545e6d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000207051.jpg,bottle,TRUE,
samples.383,,szs4hh8j2,59556,http://farm6.staticflickr.com/5547/9172886816_e072037da4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000059556.jpg,chips,TRUE,
samples.384,,sofdtlzj8,60450,http://farm1.staticflickr.com/48/188245804_48ac5ec450_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000060450.jpg,bottle,TRUE,
samples.385,,s1cmghr78,474579,http://farm9.staticflickr.com/8389/8649022504_05b0cbc36d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000474579.jpg,bottle,TRUE,
samples.386,,s18vtouzm,518267,http://farm6.staticflickr.com/5268/5782494114_862d8af8fd_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000518267.jpg,bottle,TRUE,
samples.387,,s1dr9qovl,307814,http://farm4.staticflickr.com/3009/2653339949_ebcae7b770_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000307814.jpg,bottle,TRUE,
samples.388,,sq4ouxjkb,437801,http://farm8.staticflickr.com/7145/6632175431_c08b3ef4d1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000437801.jpg,bottle,TRUE,
samples.389,,srkuy4w48,269915,http://farm7.staticflickr.com/6086/6125033262_452f1209e1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000269915.jpg,bottle,TRUE,
samples.390,,sb36ikj58,70415,http://farm6.staticflickr.com/5189/5660045709_447c9f2d69_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000070415.jpg,bottle,TRUE,
samples.391,,sqvqrjz1h,441772,http://farm4.staticflickr.com/3062/2680808283_9232c68018_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000441772.jpg,bottle,TRUE,
samples.392,,sixvyfjxf,252801,http://farm4.staticflickr.com/3206/2880870210_c263818e0e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000252801.jpg,bottle,TRUE,
samples.393,,sxoqahimg,909,http://farm1.staticflickr.com/80/260341952_1ce1f18023_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000000909.jpg,bottle,TRUE,
samples.394,,sfkvov1zj,86192,http://farm5.staticflickr.com/4031/4274247339_e019b473d9_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000086192.jpg,bottle,TRUE,
samples.395,,sxyb7pamz,526599,http://farm7.staticflickr.com/6035/6294041625_191153e88b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000526599.jpg,bottle,TRUE,
samples.396,,sicnd6lmt,455374,http://farm9.staticflickr.com/8324/8150868474_8e756bbf73_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000455374.jpg,bottle,TRUE,
samples.397,,s1x3gnbwk,235176,http://farm4.staticflickr.com/3538/3679084751_dd1201721d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000235176.jpg,bottle,TRUE,
samples.398,,s4e7p0rlr,416589,http://farm2.staticflickr.com/1029/817029381_3c2006f607_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000416589.jpg,bottle,TRUE,
samples.399,,s5nrk5oc5,86282,http://farm6.staticflickr.com/5086/5349666143_871d556f21_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000086282.jpg,bottle,TRUE,
samples.400,,svo924uv6,555755,http://farm2.staticflickr.com/1074/1263262832_793927d4cc_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000555755.jpg,bottle,TRUE,
samples.401,,spmw24td9,581199,http://farm5.staticflickr.com/4007/4698289224_2483beccb7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000581199.jpg,bottle,TRUE,
samples.402,,sqiij8l5l,481804,http://farm4.staticflickr.com/3504/3255831606_5a268bd197_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000481804.jpg,chips,TRUE,
samples.403,,snmqemuc4,510250,http://farm8.staticflickr.com/7174/6758133823_7fabfbd243_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000510250.jpg,bottle,TRUE,
samples.404,,swb9o2198,109776,http://farm5.staticflickr.com/4005/4436703905_6f743fec54_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000109776.jpg,chips,TRUE,
samples.405,,skkc3svkn,52036,http://farm4.staticflickr.com/3271/3045276954_744cb3a02f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000052036.jpg,bottle,TRUE,
samples.406,,s65pgqk9x,501292,http://farm4.staticflickr.com/3332/3260253132_aa7b65479d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000501292.jpg,bottle,TRUE,
samples.407,,sardz2fdl,3899,http://farm4.staticflickr.com/3080/5759184313_b34379905a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000003899.jpg,bottle,TRUE,
samples.408,,slsp787k9,71870,http://farm3.staticflickr.com/2608/5738172910_f071139f5c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000071870.jpg,chips,TRUE,
samples.409,,sd7rtdewu,421145,http://farm3.staticflickr.com/2310/2277202640_828fd26e6a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000421145.jpg,bottle,TRUE,
samples.410,,sv4kp2ij9,72531,http://farm1.staticflickr.com/101/305046010_a6ba414cf1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000072531.jpg,bottle,TRUE,
samples.411,,suzrupjrm,347016,http://farm4.staticflickr.com/3456/3217156416_7aab6f2918_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000347016.jpg,bottle,TRUE,
samples.412,,sahfqkutr,442026,http://farm9.staticflickr.com/8084/8340104879_489964e139_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000442026.jpg,bottle,TRUE,
samples.413,,sba8oqeoe,463320,http://farm3.staticflickr.com/2171/2761888391_f447d28e9c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000463320.jpg,bottle,TRUE,
samples.414,,s02afic6c,476080,http://farm4.staticflickr.com/3014/2929516594_1a06fd5c43_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000476080.jpg,bottle,TRUE,
samples.415,,s06mzzvw3,64659,http://farm1.staticflickr.com/122/275050723_b12d9d2619_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000064659.jpg,bottle,TRUE,
samples.416,,s18ffh1zw,285800,http://farm4.staticflickr.com/3017/2825863463_1e583f7fe6_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000285800.jpg,bottle,TRUE,
samples.417,,saatzehs4,347967,http://farm4.staticflickr.com/3423/3183875074_82c00c0d89_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000347967.jpg,bottle,TRUE,
samples.418,,s0j0xt7un,370928,http://farm4.staticflickr.com/3414/3212528512_c813886ca2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000370928.jpg,chips,TRUE,
samples.419,,sqmwcvu4g,290185,http://farm4.staticflickr.com/3513/3707779055_fc65fa0137_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000290185.jpg,bottle,TRUE,
samples.420,,ssmmtqtsa,486187,http://farm1.staticflickr.com/90/238928232_8a18645bc8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000486187.jpg,bottle,TRUE,
samples.421,,sr9yka9ub,283814,http://farm4.staticflickr.com/3124/2589138992_aa2c214ebb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000283814.jpg,bottle,TRUE,
samples.422,,stc0o8mor,262495,http://farm1.staticflickr.com/73/202916052_ec337545b4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000262495.jpg,bottle,TRUE,
samples.423,,sz26i28vf,474970,http://farm6.staticflickr.com/5326/7154765514_b1948a6187_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000474970.jpg,bottle,TRUE,
samples.424,,s13dk0td3,536575,http://farm1.staticflickr.com/38/74723225_ec5397db9e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000536575.jpg,bottle,TRUE,
samples.425,,srhc6rjev,143624,http://farm3.staticflickr.com/2635/4209614349_0b43867517_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000143624.jpg,chips,TRUE,
samples.426,,sv7xyqagv,267082,http://farm1.staticflickr.com/202/483819095_0da81a4049_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000267082.jpg,bottle,TRUE,
samples.427,,s0yd0y1yd,172232,http://farm5.staticflickr.com/4057/4471216745_1e6fd36edc_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000172232.jpg,bottle,TRUE,
samples.428,,sfjloltna,7476,http://farm2.staticflickr.com/1288/566730891_50268ec390_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000007476.jpg,bottle,TRUE,
samples.429,,s4vwpf0fr,347884,http://farm3.staticflickr.com/2316/2438252214_dae708b834_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000347884.jpg,bottle,TRUE,
samples.430,,si53hp35e,154585,http://farm3.staticflickr.com/2649/3888364585_1bac0dd876_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000154585.jpg,chips,TRUE,
samples.431,,stjuvprdh,65509,http://farm1.staticflickr.com/33/40270411_6b5d9102c0_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000065509.jpg,bottle,TRUE,
samples.432,,sqzrs62jf,52543,http://farm1.staticflickr.com/138/376399129_342b6b7bb8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000052543.jpg,bottle,TRUE,
samples.433,,s52c0satb,246409,http://farm4.staticflickr.com/3224/3120181527_44dd10703e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000246409.jpg,bottle,TRUE,
samples.434,,s6aqeroic,488390,http://farm5.staticflickr.com/4028/4466682310_a9aac09dba_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000488390.jpg,bottle,TRUE,
samples.435,,sduj7v7jd,393608,http://farm3.staticflickr.com/2658/3814729974_37b2e16f51_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000393608.jpg,bottle,TRUE,
